,Lasso 0.00048828125 electronic_coef,Lasso 0.000244140625 electronic_coef,Lasso 0.0001220703125 electronic_coef,Ridge 9.5367431640625e-07 electronic_coef,Lasso 6.103515625e-05 electronic_coef,Ridge 1.9073486328125e-06 electronic_coef,Ridge 3.814697265625e-06 electronic_coef,PLS 1 electronic_coef,ElasticNet 0.00048828125 0.5 electronic_coef,PLS 2 electronic_coef,PLS 3 electronic_coef,ElasticNet 0.000244140625 0.5 electronic_coef,PLS 4 electronic_coef,PLS 5 electronic_coef,Ridge 1.52587890625e-05 electronic_coef,Ridge 7.62939453125e-06 electronic_coef,PLS 6 electronic_coef,PLS 7 electronic_coef,PLS 8 electronic_coef,PLS 9 electronic_coef,Ridge 0.0001220703125 electronic_coef,Ridge 3.0517578125e-05 electronic_coef,Ridge 0.000244140625 electronic_coef,Ridge 6.103515625e-05 electronic_coef,Ridge 0.00048828125 electronic_coef,ElasticNet 0.0001220703125 0.5 electronic_coef,ElasticNet 6.103515625e-05 0.5 electronic_coef,Lasso 3.0517578125e-05 electronic_coef,ElasticNet 3.0517578125e-05 0.5 electronic_coef,Lasso 1.52587890625e-05 electronic_coef,ElasticNet 1.52587890625e-05 0.5 electronic_coef,ElasticNet 7.62939453125e-06 0.5 electronic_coef,Lasso 7.62939453125e-06 electronic_coef,ElasticNet 3.814697265625e-06 0.5 electronic_coef,ElasticNet 1.9073486328125e-06 0.5 electronic_coef,Lasso 3.814697265625e-06 electronic_coef,Lasso 1.9073486328125e-06 electronic_coef,Lasso 9.5367431640625e-07 electronic_coef,ElasticNet 9.5367431640625e-07 0.5 electronic_coef
-2 1 5,0.0,0.0,0.0,0.8052844462928614,0.0,0.7992873439527673,0.7946550059428772,-0.45312511665743166,-0.44367462005849573,-0.6393532828700602,-0.5610919425237167,-0.34421579666814156,-0.36264497187899875,0.33842137745606,0.803110746011562,0.7960058445390487,0.41605430540387156,0.3691428507780095,0.18648600755303957,0.12141346586625115,0.6520347205367172,0.8012163680314293,0.4827707263633722,0.7602593487257623,0.29753045333154343,-0.16855120083167785,-0.0,0.0,0.0,0.43831299392534595,0.16771970726015914,0.3610707701541488,0.2860592955586965,0.5295940313068046,0.6243667854639566,0.0,-0.0,-0.012664646305741668,0.7416987353834924
-2 1 6,-0.0,-0.0,-0.0,1.8089004922749836,-0.0,1.5935355850089423,1.269895196113952,-0.41461951300138117,-0.4534208396795018,-0.48722094505932356,-0.6121556129054454,-0.4796548485740642,-0.6489044760028486,-0.55111941046199,0.3786161520658569,0.8479361863661296,-0.29811783096108496,-0.0765983007695903,0.03429247150310868,0.14148604877276283,-0.47300905035984747,-0.052991039087706526,-0.4531188647558179,-0.35300780943263105,-0.3940558841343691,-0.47300025912500865,-0.4063454039740656,-0.0,-0.31243249636184667,-0.0,-0.26909077431399303,-0.3208641314358693,-0.0,-0.38020967485350127,-0.3521439518205734,0.0,0.0,0.0,-0.11849214524785648
-2 2 1,0.0,0.0,0.0,-2.0599202228241973,-0.0,-2.1388012370724625,-2.2227210144731666,0.019794001357039404,0.0,0.0721567575216325,0.18052463115586187,0.0034491977715004475,0.2303036895411301,0.10273421485371081,-2.177728450655943,-2.258499296768387,0.03886127136549847,0.0997232949446955,-0.00573209719320157,-0.17894632232258864,-1.1172795440098153,-1.9411075237013833,-0.6858758235045594,-1.5651597616870523,-0.3400208174201297,0.009566438739238332,0.0,-0.0,0.0,-0.6712262467361888,-0.10048417968374782,-0.43941002825970765,-0.3529063356718859,-0.8986723421597251,-1.3927371795099526,-0.5320056631054878,-0.4988626054278791,-1.6862749378261566,-1.7939223097809256
-2 2 2,0.0,0.5933229647125342,0.5398521932194307,1.0517550298631742,0.0,1.074703761416553,1.102949212496833,0.08171371473897165,0.2693825741785592,0.22699076918299452,0.5885542406510342,0.3332700828280842,0.7168299567173534,0.6113880334793969,1.153165351314308,1.1303416645202933,0.601811745687103,0.8812251329816871,0.894060349701133,1.0033159049307583,1.070035636898233,1.1677681669609667,0.9207006868335318,1.1515414929624876,0.7451190148984386,0.38107188518010415,0.432832533255252,0.0,0.5014487034373031,0.0,0.6371623800595341,0.8142510469175573,0.0,0.9375637196052411,1.0304616739911605,0.0,0.0,0.0,1.0791685082518776
-2 2 3,0.0,0.0,0.0,4.283996560339602,0.0,4.081478301704403,3.7701214867476356,0.007448125553802024,0.0,0.057952365708658644,0.14524722881124577,0.0,0.16435251698619757,0.17651582935520574,2.805679473182598,3.341817852131038,0.08549485930662827,-0.22172643376192555,-0.48858400090922044,-0.5628182279810761,0.8833433690674427,2.1823049768480525,0.38239910515756104,1.5151728779643934,0.07937166347446592,0.0,0.0,0.0,-0.0,0.5805081697170128,-0.0,0.08910784159219585,3.470029315955215,0.5798227640778393,1.2146893700725736,4.948453512380164,3.7354118863500405,3.9116211974442945,1.9167774068458778
-2 2 4,0.0,1.3644600725606264,1.3160344366795622,1.9324664410534422,1.3663337320498448,1.935724655606071,1.927471626679877,-0.11648564068814685,0.04594561901424743,0.08006264322728583,0.42142954260696985,0.22820098444212206,0.5947518595659614,1.2921361770488686,1.775339351383241,1.8846979769646564,1.2833047828802029,1.1410748346663588,1.0938296286014713,0.9923799330816002,1.1319337768885953,1.5832185597573154,1.0063067679978985,1.342797700675021,0.9458234274534332,0.4580347096087774,0.6776177776212844,0.0,0.8527167435251033,0.0,0.9346763848956294,0.9562391147508099,0.0,1.0262757314778037,1.1833544085366363,0.0,0.0,0.0,1.4794893620411045
-2 2 5,-0.0,-0.0,-0.0,-0.9049056788613604,-0.7329610290890015,-0.9987759886970466,-1.1546260079106367,-0.24430467519215562,-0.21488845503224138,-0.10348303555981421,-0.3982640160250118,-0.26223946893496836,-0.48201355565261356,-0.8815934635163086,-1.6419077190703775,-1.3804558894348975,-1.0357310410039182,-1.1504227426295786,-1.2342813223025326,-1.2430573976549333,-1.7231752503882931,-1.8443502417909605,-1.4315064404604607,-1.8815273557262853,-1.1041062655500038,-0.3392452908897699,-0.47758012543087136,-2.128220907968063,-0.6620348571960485,-1.9774232202740236,-0.9399827885645248,-1.2636353022494717,-1.3456021657269348,-1.5808196354394317,-1.825647500947728,-0.6740448876876846,-0.0,0.6137333403974896,-1.8402354039594047
-2 2 6,-1.1016094086323163,-1.8617313620231788,-3.571219751862315,-7.861810428410722,-5.880597903395957,-7.787562743342295,-7.660437256790831,-0.525691442965882,-0.574831626357533,-0.5481292696442011,-0.5355632018151588,-0.6980062170526506,-0.644348339797944,-1.496837869585156,-7.121788517863589,-7.452345068017034,-1.7757060756762149,-2.684860591735275,-3.4207950529135744,-4.066185413344054,-5.079562091301478,-6.619921125772493,-4.163993686292982,-5.9257163481469854,-3.2534332411630245,-0.94611326822404,-1.416396341177385,-7.430013278054894,-2.1057347797839783,-8.472068699515903,-2.9183054917478595,-3.8555277472375242,-9.018469490760483,-4.777056553355712,-5.6827456839993475,-9.661068292588809,-8.746131509592317,-9.635877236076677,-6.448866230463617
-2 3 1,-0.0,-0.0,-0.0,2.6677743419969198,-0.0,2.6157113131440495,2.511850283581963,-0.06957120023673136,-0.06763551244957282,-0.19353278401573687,-0.3269421005765927,-0.16400278792134762,-0.36230551475514267,-0.6509973478196124,2.002598185982026,2.319314499995149,-0.7604727732631339,-0.8306175714066507,-0.8527052749904966,-0.7460019701303569,0.46458283533156586,1.553634278229162,0.0025115046177146658,1.012923104158264,-0.3089553716754109,-0.27772823230945076,-0.37945643030669557,0.0,-0.42468109372832524,0.0,-0.344226671977119,-0.07542570126355823,1.8468366434180983,0.15317076746104463,0.6969600130272341,4.541631229035789,6.141801998022991,3.8848458089739943,1.273487203948121
-2 3 2,-0.0,-0.0,-0.0,-3.670496279196301,-0.0,-3.7010854540401072,-3.687660208762162,-0.06354390154545263,0.0,-0.039842464920512924,0.23751312077264752,0.0,0.28199586327004406,-0.18404665557792282,-3.244807400320941,-3.5536727792031373,-0.5123917587378489,-0.8396295770799057,-1.0680222207864283,-1.1586707425139358,-1.8934765548854937,-2.8036859264126046,-1.4573599902214054,-2.3360173674467966,-1.0209532498416447,-0.0,-0.0890023692748401,-0.0,-0.35389370305823087,-0.0,-0.7257129588169928,-1.1698105999576842,-0.31209438890260305,-1.6246308170680481,-2.1217852049282344,-1.828859036468003,-3.3002368730386724,-4.244527949205866,-2.5815765535559305
-2 3 3,0.0,0.0,0.0,-2.7550680259739204,-0.0,-2.6829591384811997,-2.5364134855403817,-0.1011121972286069,0.032640410779346006,0.0965173775397644,0.5692225408040796,0.12688254937677235,0.6648438494281752,0.35420106838358684,-1.840740270316218,-2.2657609829206304,0.1587623019763931,-0.106817834590213,-0.09490788802455141,0.003168036988839121,-0.3471015953987025,-1.3008871618218052,-0.0932841550165093,-0.7627603921973446,0.04337783982371143,0.18268607859199826,0.14077308027523158,-0.0,0.08064373109957171,-0.0,0.006507022624403006,-0.0,-0.0,-0.17199011393275976,-0.5252171493814856,-0.0,-2.181320549442092,-3.4799355543966217,-1.0050194110516513
-2 3 4,0.0,0.0,1.4870475778545997,5.369165771937374,4.409182389902308,5.319870639179318,5.22631171253309,-0.48646605071688553,-0.20095663140243702,-0.28814362468913607,0.00027901706077590585,-0.008960620171265353,0.07878606681761646,0.4296621360273706,4.768981873244395,5.056369970948418,0.7736772829298809,1.4274595656427673,1.8534388206621948,2.2433361646793175,3.112268522790721,4.333788210427498,2.437876580493535,3.7630375050840805,1.7762319705962908,0.031188348772506848,0.42575049788852465,4.5162431354219335,0.9383842500833067,4.5354678280397,1.5464569682694485,2.2048141442899385,4.747202928611029,2.8579185301003918,3.5093080506915517,4.078942952990643,4.835799451117635,5.292237708894224,4.117270370421682
-2 3 5,0.0,0.0,0.0,2.807130705552003,0.0,2.618413077692496,2.3507410609469748,-0.35874124277685654,-0.0,-0.017796856960223404,0.12813146211904716,0.0,0.14639303688939329,0.518153223836848,1.7171769476664251,2.032361128942625,0.8762962922014432,1.1511308496193355,1.1674164123544466,1.032641305857631,1.078292150751699,1.4499456388677074,0.9343314731122433,1.2422549576017992,0.788047064142209,0.0988341089346997,0.3149210252483922,2.9264375557616376,0.5239516718645586,3.5411947797917906,0.7210418370724925,0.8644324792540145,2.252448641749013,0.9797721090532583,1.1344294960261907,1.9051077739793507,4.362483612658697,3.953146416525008,1.3227000269031053
-2 3 6,2.6359840220065442,3.3796720901405193,3.871595283762787,2.3649000136981098,4.255481103165444,2.3483588659005417,2.3399108287978403,0.04443960087879493,0.5341355123736298,0.6981559162868627,1.018720016585544,0.7942394155869859,1.128211801054948,1.4950170170713764,2.44934596405696,2.3647925470185327,1.8552311873078493,2.4830678535339197,2.697488390217051,2.7590449935672705,2.692493260997857,2.5849749456295044,2.5130656829044717,2.7001853791213644,2.2042651227090904,1.0821574983710587,1.3848652764336127,3.395093011313006,1.7301374076041953,3.160399318899339,2.099319309751668,2.417638976837115,2.8141011631722526,2.6603899992893583,2.7728402748182943,1.5105077701482577,2.028815724355819,1.4791377053995727,2.6818299789612117
-1 1 1,0.0,0.0,0.0,-0.02847320636379803,0.0,-0.024390758901521186,-0.019010831976171604,0.0020732123909026658,0.0,0.0032118175498128724,0.009140329741313494,0.0,0.010792350956190234,0.01867142095758508,-0.007416834128581904,-0.013167557356343892,0.019654072913665815,0.020405656810005893,0.020570792867467956,0.020006428342893377,0.01317663287133409,-0.0011466035151945077,0.018023417947884937,0.006128208843125917,0.01967140439649933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
-1 1 2,-0.0,-0.0,-0.0,-0.2970117880789664,-0.0,-0.28721557167267814,-0.2753469029193838,0.005992706778994875,-0.0,0.006107044066067482,-0.005759895518750388,-0.0,-0.013462458864711794,-0.06510654112918685,-0.260147002668889,-0.2652080917278062,-0.08583385346971716,-0.11808457740147185,-0.14197786558720002,-0.16091978202304164,-0.223657099622151,-0.25760861719387523,-0.18304650944248047,-0.2484056236172704,-0.13528579722844886,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.02120444793258653,-0.0,-0.06669601029226098,-0.10191553927641651,-0.0,-0.0,-0.0,-0.1179521349856027
-1 1 3,0.0,0.0,0.0,-0.21133250505566012,0.0,0.0037408502719021995,0.31284002140423395,0.7494069658845639,0.9028768886720294,0.8563142620753974,1.105093722025347,0.9965952169669321,1.1130291826567138,1.289833815631423,1.0535200643163047,0.6858593614468527,1.4585554409881107,1.531304011540105,1.6030369989977606,1.5499740023786523,1.5255924685724067,1.3382460689784836,1.483146808460938,1.4928002170343502,1.4065507670538828,1.0919525184360248,1.1849270164233405,0.0,1.2636941679084717,0.0,1.3433852530252761,1.439368847455034,0.0,1.4988361275998805,1.4809861888782971,0.0,0.0,-0.0,1.336484585921952
-1 1 4,1.009303663311106,0.8590872860973687,2.0208295947986663,1.1179447470982236,2.707524116308481,1.1819444973247226,1.2874973314889395,0.6017181356592396,0.8431087331429961,0.8535565166183678,1.048135516892739,1.0313967063306535,1.153263475690968,1.9380147901312017,1.6601367161807306,1.4463601658455931,2.085601661677209,2.134177309419297,2.0310216257206117,1.9184187156514716,2.2194382018092917,1.9046644706504434,2.174928994374969,2.1172360163912476,2.014314291672802,1.2537587012945788,1.485618422094836,1.3611586763765198,1.7175858378606323,0.0,1.96268448482971,2.1703486014935267,0.8451531228201066,2.249268601013005,2.161304610334468,0.00795866552816611,0.5209093368254013,0.6345087968061497,1.9593363879074075
-1 1 5,0.0,0.0,0.0,5.350824863378848,0.28965890578013126,5.079363323533509,4.695275605339632,-0.2779083227751565,-0.2762427262444947,-0.44123488016483514,-0.43475545604251836,-0.13633349404385411,-0.33535556537073896,0.5874112741646366,3.7468357799672485,4.233239684426999,0.9089548225885602,1.4943398996260107,1.6845112177910455,2.015454979311179,2.32139933389392,3.2628691690268403,1.8772000862954819,2.784938878005725,1.4370898625962527,-0.0,0.26369157466653687,3.3435282855136617,0.7479078882393759,4.841699343187855,1.2368053431727386,1.710766372486387,5.73204585982787,2.132682740895041,2.598421475438282,7.069966334939636,8.909024176633071,8.973343351625541,3.096220636152764
-1 1 6,-0.0,-0.0,-0.0,-2.036238274785187,-0.0,-1.944069039241365,-1.7890874507084522,-0.25972614433862024,-0.11540549339848692,-0.034674587836706586,-0.13031084087127467,-0.14772360070262447,-0.24974149781365304,-0.9653218061691656,-1.2286393234580137,-1.5513713706440875,-0.8539771820937904,-0.5816597714868552,-0.4340030449932196,-0.1253871105887473,-0.30267833560411495,-0.8585691196957923,-0.23559515944317203,-0.5219434190440866,-0.28465387728645564,-0.2085011138189991,-0.29995964102037376,-0.0,-0.32386821674576854,-0.0,-0.25160493287176927,-0.18425042136151015,-0.46940852637375396,-0.18579061994311713,-0.3445695195455289,-1.1574582269503835,-1.8319085726500843,0.0,-0.6773188794717848
-1 2 1,0.0,0.0,0.0,-0.9442931418227037,0.0,-0.7624845660685451,-0.4844993968405139,0.03200181773077732,0.0,0.025101628430189357,0.04515468291784759,0.0,0.08150262752578086,0.26955510368422536,0.2987208577404163,-0.11494343260981298,0.3739255473884617,0.5313181572743308,0.6051166622750898,0.6138117237445232,0.9333557214257062,0.6666852366171548,0.8204933991579747,0.89270080347926,0.6322606349886627,0.03678007037422578,0.1432590232008539,0.0,0.2696096810180867,0.0,0.4445205569000712,0.6418930058655109,0.0,0.8138842287707144,0.8327631482687738,-0.0,-0.0,-0.0,0.6702695826964463
-1 2 2,0.0,0.0,0.0,1.4020112399296163,0.0,1.4140195759783627,1.41851078631891,0.039493160865232656,0.370311463032183,0.2501371175915381,0.8955312869896984,0.5321512434246596,1.1201636447431937,1.3676417236270273,1.3094015078294368,1.3931126894563441,1.2472629353427256,1.1570057371669333,1.056671916519261,0.9426591731746143,0.8416088411024703,1.1596137824682582,0.7714138982655575,0.9824985008983383,0.762715774433423,0.6562219860518536,0.7263823900665168,0.0,0.7368998278596296,0.0,0.7137718459118433,0.7128881064094105,0.0,0.7564696984222095,0.8586258766925325,0.0,1.5462195047999494,2.1347134492973474,1.0633387000372134
-1 2 3,-0.0,-0.0,-0.37128956329389107,-5.265473242620263,-4.151471432940036,-5.179933140623525,-5.044209270487026,-0.19842553732634963,-0.20530653901539164,-0.3578285233453242,-0.35952593218877377,-0.30465755387958826,-0.3748822585442951,-0.7332659479850473,-4.533413280267195,-4.839955600963177,-1.0543563291246854,-1.3367776936874753,-1.4351991234684753,-1.463689751057183,-2.810880882842946,-4.080887301302242,-2.168111978634459,-3.481269718909886,-1.613464282824644,-0.4552536929197834,-0.6679786229851569,-5.718741097006702,-0.9662587207481685,-5.282590972377739,-1.398934486588924,-1.9534288443919234,-3.9913126105044627,-2.5933965720077423,-3.2924072297960656,-6.232194429544184,-5.027068512798546,-6.195614533673463,-3.942106008708956
-1 2 4,0.0,0.0,0.0,1.2752645529011872,0.0,1.172222977265271,1.0488818902955235,0.022768250016127818,0.17263788803810856,0.08690635368490023,0.5768689342852431,0.31157826266760685,0.7512492588264925,1.167330823349557,0.918834788580466,0.9493410465126074,1.0975667714281174,0.98533230753387,1.0270399674303958,0.9112108952319157,0.98186198564422,0.9520178175897995,0.9204186654521366,0.9908099194218645,0.8370069846592714,0.47604131693236934,0.5997692839269843,0.0,0.7003587706067358,0.0,0.7709454396525378,0.8511731200360683,0.0,0.9188241319604336,0.9579195061495288,0.0,0.0,0.0,0.9149339485632701
-1 2 5,-0.0,-0.0,-0.0,-0.9829229205936556,-0.0,-1.0777846610455972,-1.1880693547563546,-0.38544921947911615,-0.3681036287802458,-0.36870588146137395,-0.6183001492284167,-0.4166363921052802,-0.5903077992925329,-0.39012977816988714,-1.2761723945536745,-1.269068768873291,-0.5731345658833734,-0.8327241661975647,-1.0966859243676472,-1.20826519375765,-1.0474681158581431,-1.2140658183313788,-0.9508264721175147,-1.1295012022820612,-0.8280824775753817,-0.4746271546893709,-0.5130357680482273,-0.0,-0.5687624912853302,-0.0,-0.6730549612090624,-0.8205445902629727,-0.0,-0.9487724936027347,-1.0215957307756387,-0.0,0.0,-0.0,-1.1235702453257883
-1 2 6,-0.0,-0.0,0.0,1.7765656183469996,0.0,1.770975198387878,1.7370525327594306,-0.542701587644874,-0.34321873042387846,-0.4811068917405499,-0.1687323380135921,-0.2596984492798194,-0.1063144758060743,-0.0608492445180148,1.4536227456227575,1.640321323924764,0.16271777124763848,0.31600111921598095,0.3786583017879982,0.3484589291006107,0.6284842218714998,1.1909101663244273,0.3758689035823473,0.9031248723362414,0.16093032729847379,-0.1392839159433859,-0.03786569257855388,0.0,-0.0,0.0,0.022517887997474645,0.24001096330533578,0.0,0.47760474125893154,0.7100435006538273,0.0,0.0006468742001814684,0.0,1.0049303890865118
-1 3 1,-0.0,-0.0,-0.0,-0.42757105585986954,-0.0,-0.6032627908412362,-0.8596176982419889,-0.03948001020046932,-0.0,-0.06357812007080556,0.026711982646920148,-0.0,0.025812295810292717,-0.27837778329470103,-1.509694627702374,-1.1782467136026653,-0.5250233477306111,-0.7689709363976236,-0.9832318677531721,-1.2334828605213113,-1.9134405255045266,-1.7888978887007818,-1.6689466935993125,-1.9456325662098028,-1.2770899156330495,-0.05808937613006232,-0.2775312233203512,-0.0,-0.5964649786138483,-0.0,-1.0307098305804423,-1.4685042907013843,-0.0,-1.7686148050651038,-1.8934556127800561,-0.0,-0.0,-0.0,-1.78890980475227
-1 3 2,0.0,0.0,0.0,-1.297347408308375,0.0,-1.2780562890475997,-1.2149753583536762,-0.039174603700096546,0.0,-0.00901592298625133,0.2609957956755036,0.0,0.3237325198706044,0.059022486686740254,-0.7803286895209901,-1.0616732030548233,-0.027288192057091102,0.1269495179559799,0.1909733905438335,0.4825572186778402,0.3534803900074195,-0.3876722441681603,0.4969081496788353,0.0296993823201027,0.4607788324619441,0.015318101444017835,0.06990335729466392,0.0,0.19280254951683237,-0.0,0.3561557516224912,0.44734015119792186,-0.0,0.35673032343355265,0.05903725949411494,-0.0,-0.0,-1.1915581226651868,-0.13464307660861657
-1 3 3,2.5660567989496417,3.573010211614928,4.872966990955399,3.8167212824804513,4.324144151998514,3.877310447282316,3.9382058569106286,-0.17163750849666323,0.34748298412316814,0.13136467698040627,1.1734409620858495,0.7723651800648333,1.580662286143334,2.8088635491948297,3.8845781928987964,3.9565115788225036,2.9734743267186587,3.273048667279593,3.572296170060838,3.7382274406051654,3.189531954859964,3.70769816889296,2.9406755716518354,3.4570611213681897,2.6842896738679887,1.277148955714661,1.7830664913634364,2.838351690498751,2.3063847700636773,1.3240268356874914,2.693920939785908,2.9323813930113,2.28680288575824,3.1294712879707753,3.3692221369069677,3.149360806888025,6.03083486197815,9.048114564127888,3.615539799411378
-1 3 4,-0.0,-0.0,-0.7896692135303204,0.7470527267323012,-0.7813141951885196,0.5768856236639932,0.3535317300333894,-0.644156916390587,-0.7733989906869135,-0.7677406276066823,-0.8626518897534408,-0.8051721736527426,-0.880997576076059,-0.9448528542324032,-0.07544955003857914,0.12052678156091373,-1.0243395396927344,-1.0352683928340727,-0.8915797126747798,-0.7720786781238219,-0.521282139829289,-0.23334317090154402,-0.6389961521157096,-0.38056845924702276,-0.7218503560629178,-0.7871763279197256,-0.7794332423830942,-0.0,-0.7339364329379181,-0.0,-0.6867618971331604,-0.6287226437084353,-0.0,-0.5551965934229017,-0.43411482836752074,-0.0,0.0,0.0,-0.30497713947844873
-1 3 5,0.0,0.0,0.0,4.754946071782104,0.0,4.654169557365368,4.455027412200769,-0.3548612846861101,-0.0886793693034632,-0.09513545927915429,-0.1121443001500006,-0.0051166992317335964,-0.1201969719586409,0.05620698390811744,3.5189041098915377,4.092000176700329,0.34147061541410095,0.754701011276944,0.9513646137081444,0.9895582644933109,1.3613836780779816,2.7756244136282446,0.9102336456778541,2.0044651362189922,0.6088233943784263,-0.0,0.004631315798316733,0.0,0.22107898508171817,0.9432961097760293,0.47059152916980446,0.7515775549310598,4.046762613637829,1.1331948690577727,1.7498385260884606,6.553176240623245,6.02828994814067,4.536533408103397,2.5069607888546415
-1 3 6,-0.0,-0.0,-0.0,1.955647697323366,0.0,1.7842655369967468,1.5352012107031565,-0.10447278827084602,0.0,0.3084763398151601,0.2303419616168065,0.0,0.20886792245180194,-0.41644648414496965,0.9032681283075936,1.226596665176017,-0.4799848220840515,-0.7787842367716412,-0.8439994512228634,-0.746168597454164,0.17959906415007185,0.6135783590331142,-0.006353171787140996,0.3789526893108358,-0.15724320082466026,0.0,-0.027368543280858713,0.0,-0.144662327526751,0.0,-0.14403706840180813,-0.007554293805310225,0.0,0.008569568574516236,0.21985334639846,0.0,0.0,0.0,0.46564544066311164
1 1 1,0.0,0.0,0.0,0.9158688914341551,0.0,0.8311299308443462,0.7142921862813938,-0.003321252044945348,0.0,-0.0006549663036768819,0.01745709522364335,0.0,0.025120670941330275,0.036401450125573914,0.45704142309777573,0.581436793044306,0.045677129740356794,0.08141174795815698,0.1082447203910916,0.14291723279217813,0.21426327264755649,0.35587011548701286,0.16015085713025,0.2774809022814995,0.11333979989436128,0.0,0.0,0.0,0.0,0.0,0.0,0.007153700349285058,0.0,0.06854450969716896,0.12321465080993642,0.0,0.0,0.0,0.19777554918861828
1 1 2,0.0,0.0,-0.0,2.0308003466324642,-0.0,2.0361175405144034,2.0050327171481617,0.4806012971192358,0.3984786332942611,0.5431536647962336,0.559999504279557,0.3795239288824906,0.4459450112754532,-0.02181228246912807,1.6194858861662722,1.882850798072171,-0.10052324933556199,-0.44718434964501896,-0.5811174956446044,-0.5293238837521014,0.32949617437983003,1.220064180174943,0.03657961784342923,0.7560222575934055,-0.0702616381685408,0.2891723805360906,0.09758367538949096,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.00793317880000845,0.4286448975519605,0.0,0.0,2.933663481911774,0.9824329476095468
1 1 3,0.0,0.0,0.0,-0.3437406122874185,0.0,-0.5370200865662896,-0.7831597594350377,0.45456731745323975,0.21685566889761515,0.40369431831635855,0.18878511032271156,0.13558327568639325,0.025834259897295063,-0.38003473134861704,-1.127775341805862,-1.0126464483199076,-0.308798136361542,-0.41424715521638905,-0.48196257071667825,-0.4080575095009258,-0.571678179912528,-1.06853517106019,-0.3318755548312477,-0.8531676465362255,-0.18534989550006403,0.03672805245985527,0.0,-0.0,-0.0,-0.0,-0.054676202334644784,-0.18331338584946405,-0.0,-0.3938224365178963,-0.6879808255018792,-0.0,-0.0,0.0,-0.9371045788946488
1 1 4,-0.0,-0.0,-0.0,-1.7388376813724056,-0.0,-1.7522727779999414,-1.755576288837679,-0.03903731635631739,-0.31635913237941693,-0.5359058384026701,-0.792178809435814,-0.4903453694020279,-0.9180100146196455,-0.967060280127395,-1.6168568979653886,-1.7218391900785708,-0.9898790115726533,-0.8834685782487315,-1.043124931334375,-1.2132132454992457,-0.9965993776723742,-1.4262653444695947,-0.9157734095179714,-1.1892977496415464,-0.9188455693172911,-0.6375878035578596,-0.7535224506544834,-0.0,-0.8217472321286143,0.0,-0.8418595676189903,-0.8182315222534275,0.0,-0.8984271742481995,-1.0472733149966267,0.0,0.0,-0.0,-1.2653670344253978
1 1 5,-0.0,-0.0,-0.0,3.3666915787894953,0.0,3.173424493432758,2.901670888500938,-0.5289126944844196,-0.7574214950478112,-0.794126630816344,-1.0192778762567671,-0.8005281798483213,-1.0869213453944673,-0.8352235541925452,2.2536319520520696,2.580551163080382,-0.642001025439401,0.04807693155242723,0.1243530237645271,0.2030434426796752,1.163240116931557,1.9318671373914806,0.6878940367386465,1.580652789713345,0.2079950441354953,-0.7276027298456698,-0.5545515870537158,1.0144203441064417,-0.2574952553567273,2.186524485863589,0.0,0.4563900656707627,1.8220631066209474,0.9324753159855981,1.4054849314127587,1.2151532901704354,1.2313365128310072,0.0,1.7464673475627424
1 1 6,-0.5927341912946842,-0.0706623771324437,-0.31516852170362136,-3.5397667156574313,-1.72593587149161,-3.4240747072869535,-3.2695180837086903,-0.4007547241406748,-0.3762483000851639,-0.32291304972146473,-0.410430560318346,-0.5105615148819818,-0.5275043475703692,-1.512195218300924,-2.949114347700812,-3.10176652746493,-1.6690911274606115,-1.9380640170911743,-2.139778192628028,-2.339372992139951,-2.4920885989179764,-2.8121461679904707,-2.260326364860237,-2.6681335999929243,-1.9584898564334146,-0.7401264819933702,-1.0844843886201674,-3.4247564707461287,-1.4496105325902122,-3.7883282955344724,-1.8394426414647531,-2.1851359190661723,-2.8561797654599097,-2.4514189492013223,-2.649370581859631,-2.442320507758306,-0.9240887143020664,-2.2767747496876405,-2.80240095949095
1 2 1,-0.0,-0.0,-0.0,-0.6128614720842818,-0.0,-0.6014383558583941,-0.5720050155240264,0.016240044775535672,-0.0,-0.0008999434515018695,-0.161362939168999,-0.0,-0.1943650248223354,0.020680014012549798,-0.39533946242561113,-0.5076642187602984,0.16421482619664068,0.21368234270244493,0.2117269842837364,0.11574008417048105,0.01221416127610712,-0.24491834977296745,0.06470271623008056,-0.09521016546496129,0.0754408715810601,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.06521851638005333
1 2 2,-0.0,-2.8405270572834205,-5.114081680610012,-6.662800652712349,-5.752998393084031,-6.41255866260632,-6.059578290184672,-0.07572252167592329,-0.14403422440767208,-0.16377477809735508,-0.47393130227496255,-0.37967113042042183,-0.6010356887986928,-1.3786718511138336,-5.180337253639106,-5.635012830476475,-1.80434426723904,-2.375452679334019,-2.6454164300631047,-2.780055789234265,-3.6251926784151087,-4.701993997811616,-3.0440850925388507,-4.183629770699005,-2.4599240855976703,-0.7436181680058522,-1.2078974753925988,-5.13534808306875,-1.720957257850714,-5.997225980158578,-2.282833888225371,-2.855239202777394,-9.006078779265716,-3.4680679200742333,-4.043302179380541,-9.995368320449384,-12.505539307622987,-11.75572037890771,-4.56965296990767
